lat,lon,SST_avg,SSS_avg
-37.5,193.5,2.02578571428571,-0.179428571428571
-37.5,194.5,2.0225,-0.179285714285714
-37.5,195.5,2.01985714285714,-0.179357142857143
-37.5,196.5,2.018,-0.179357142857143
-37.5,197.5,2.01678571428571,-0.179571428571429
-37.5,198.5,2.02207142857143,-0.179
-37.5,199.5,2.026,-0.179142857142857
-37.5,200.5,2.02492857142857,-0.179
-37.5,201.5,2.022,-0.178142857142857
-37.5,202.5,2.02,-0.177928571428571
-37.5,203.5,2.01821428571429,-0.176785714285714
-37.5,204.5,2.0165,-0.176142857142857
-37.5,205.5,2.01121428571429,-0.176571428571429
-37.5,206.5,2.00364285714286,-0.177428571428571
-37.5,207.5,1.99842857142857,-0.178571428571429
-37.5,208.5,1.99671428571429,-0.181071428571429
-37.5,209.5,1.99507142857143,-0.182857142857143
-37.5,210.5,1.99307142857143,-0.184428571428571
-37.5,211.5,1.99107142857143,-0.186
-37.5,212.5,1.98957142857143,-0.187857142857143
-37.5,213.5,1.98764285714286,-0.190071428571429
-37.5,214.5,1.98414285714286,-0.192071428571429
-37.5,215.5,1.98057142857143,-0.193642857142857
-37.5,216.5,1.97785714285714,-0.194642857142857
-37.5,217.5,1.976,-0.1955
-37.5,218.5,1.97521428571429,-0.196285714285714
-37.5,219.5,1.97507142857143,-0.196214285714286
-37.5,220.5,1.97442857142857,-0.195928571428571
-37.5,221.5,1.97335714285714,-0.195785714285714
-37.5,222.5,1.97214285714286,-0.195714285714286
-37.5,223.5,1.97185714285714,-0.194714285714286
-37.5,224.5,1.97171428571429,-0.193714285714286
-37.5,225.5,1.97078571428571,-0.192857142857143
-37.5,226.5,1.96942857142857,-0.191857142857143
-37.5,227.5,1.96907142857143,-0.191
-37.5,228.5,1.9685,-0.1905
-37.5,229.5,1.96807142857143,-0.190928571428571
-37.5,230.5,1.96878571428571,-0.190428571428571
-37.5,231.5,1.97057142857143,-0.190142857142857
-37.5,232.5,1.97521428571429,-0.190357142857143
-37.5,233.5,1.98107142857143,-0.190428571428571
-37.5,234.5,1.98621428571429,-0.189642857142857
-37.5,235.5,1.99242857142857,-0.189857142857143
-37.5,236.5,1.99971428571429,-0.189928571428571
-37.5,237.5,2.00657142857143,-0.189428571428571
-37.5,238.5,2.01114285714286,-0.189928571428571
-37.5,239.5,2.01464285714286,-0.190428571428571
-37.5,240.5,2.01707142857143,-0.190428571428571
-37.5,241.5,2.01807142857143,-0.190642857142857
-37.5,242.5,2.0175,-0.190571428571429
-37.5,243.5,2.02107142857143,-0.1905
-37.5,244.5,2.02828571428571,-0.19
-37.5,245.5,2.03678571428571,-0.189
-37.5,246.5,2.04507142857143,-0.187642857142857
-37.5,247.5,2.04921428571429,-0.186785714285714
-37.5,248.5,2.04957142857143,-0.186142857142857
-37.5,249.5,2.05492857142857,-0.185428571428571
-37.5,250.5,2.06171428571429,-0.184357142857143
-37.5,251.5,2.06792857142857,-0.182857142857143
-37.5,252.5,2.07264285714286,-0.181428571428571
-37.5,253.5,2.08014285714286,-0.18
-37.5,254.5,2.08721428571429,-0.179285714285714
-37.5,255.5,2.09292857142857,-0.178714285714286
-37.5,256.5,2.09614285714286,-0.178571428571429
-37.5,257.5,2.09878571428571,-0.178142857142857
-37.5,258.5,2.09942857142857,-0.1775
-37.5,259.5,2.09742857142857,-0.177071428571429
-37.5,260.5,2.09407142857143,-0.176928571428571
-37.5,261.5,2.09107142857143,-0.176357142857143
-37.5,262.5,2.09392857142857,-0.175642857142857
-37.5,263.5,2.09642857142857,-0.175
-37.5,264.5,2.099,-0.174
-37.5,265.5,2.104,-0.172928571428571
-37.5,266.5,2.10935714285714,-0.171714285714286
-37.5,267.5,2.11407142857143,-0.170714285714286
-37.5,268.5,2.11742857142857,-0.169285714285714
-37.5,269.5,2.1225,-0.167428571428571
-36.5,80.5,2.30764285714286,-0.367571428571429
-36.5,81.5,2.31314285714286,-0.359071428571429
-36.5,82.5,2.32135714285714,-0.350071428571429
-36.5,83.5,2.33557142857143,-0.339714285714286
-36.5,84.5,2.34628571428571,-0.329214285714286
-36.5,85.5,2.35435714285714,-0.319428571428571
-36.5,86.5,2.36171428571429,-0.310357142857143
-36.5,87.5,2.371,-0.301428571428571
-36.5,88.5,2.38078571428571,-0.292928571428571
-36.5,89.5,2.39,-0.285214285714286
-36.5,90.5,2.40257142857143,-0.2775
-36.5,91.5,2.41571428571429,-0.2695
-36.5,92.5,2.4265,-0.262142857142857
-36.5,93.5,2.44071428571429,-0.254714285714286
-36.5,94.5,2.456,-0.246214285714286
-36.5,95.5,2.46778571428571,-0.2375
-36.5,96.5,2.47442857142857,-0.2285
-36.5,97.5,2.47942857142857,-0.219428571428571
-36.5,98.5,2.49171428571429,-0.210785714285714
-36.5,99.5,2.50692857142857,-0.202071428571429
-36.5,100.5,2.51764285714286,-0.194071428571429
-36.5,101.5,2.5245,-0.188214285714286
-36.5,102.5,2.53235714285714,-0.182785714285714
-36.5,103.5,2.534,-0.178785714285714
-36.5,104.5,2.52757142857143,-0.178714285714286
-36.5,105.5,2.51785714285714,-0.182214285714286
-36.5,106.5,2.50478571428571,-0.187714285714286
-36.5,107.5,2.46864285714286,-0.194571428571429
-36.5,108.5,2.43371428571429,-0.205857142857143
-36.5,109.5,2.39378571428571,-0.217428571428571
-36.5,110.5,2.34428571428571,-0.225
-36.5,111.5,2.29092857142857,-0.234857142857143
-36.5,112.5,2.25214285714286,-0.245785714285714
-36.5,123.5,2.3405,-0.183928571428571
-36.5,124.5,2.35464285714286,-0.179214285714286
-36.5,125.5,2.371,-0.174285714285714
-36.5,126.5,2.39607142857143,-0.166071428571429
-36.5,127.5,2.43185714285714,-0.156071428571429
-36.5,128.5,2.42935714285714,-0.156928571428571
-36.5,129.5,2.41078571428571,-0.161428571428571
-36.5,153.5,2.12035714285714,-0.314285714285714
-36.5,154.5,2.18407142857143,-0.29
-36.5,155.5,2.23471428571429,-0.268928571428571
-36.5,156.5,2.25192857142857,-0.262142857142857
-36.5,157.5,2.2455,-0.261785714285714
-36.5,158.5,2.23028571428571,-0.258571428571429
-36.5,159.5,2.2135,-0.249928571428571
-36.5,160.5,2.202,-0.241
-36.5,161.5,2.18528571428571,-0.233857142857143
-36.5,162.5,2.15478571428571,-0.237142857142857
-36.5,163.5,2.11207142857143,-0.244357142857143
-36.5,164.5,2.07764285714286,-0.245
-36.5,165.5,2.06157142857143,-0.243857142857143
-36.5,166.5,2.04878571428571,-0.241214285714286
-36.5,167.5,2.03028571428571,-0.236857142857143
-36.5,168.5,2.02271428571429,-0.230571428571429
-36.5,169.5,2.00264285714286,-0.219714285714286
-36.5,180.5,2.10307142857143,-0.205071428571429
-36.5,181.5,2.10178571428571,-0.2015
-36.5,182.5,1.992,-0.207642857142857
-36.5,183.5,2.06271428571429,-0.203285714285714
-36.5,184.5,2.06378571428571,-0.203428571428571
-36.5,185.5,2.04885714285714,-0.204071428571429
-36.5,186.5,2.03921428571429,-0.204
-36.5,187.5,2.02014285714286,-0.2035
-36.5,188.5,2.00707142857143,-0.203357142857143
-36.5,189.5,1.997,-0.202357142857143
-36.5,190.5,1.98578571428571,-0.201642857142857
-36.5,191.5,1.97528571428571,-0.201214285714286
-36.5,192.5,1.97107142857143,-0.201857142857143
-36.5,193.5,1.968,-0.203571428571429
-36.5,194.5,1.96828571428571,-0.203857142857143
-36.5,195.5,1.97,-0.203785714285714
-36.5,196.5,1.97221428571429,-0.204285714285714
