lat,lon,SST_avg,SSS_avg
-38.5,101.5,13.1711428571429,34.4554285714286
-38.5,102.5,13.1593571428571,34.4612857142857
-38.5,103.5,13.1657142857143,34.4693571428571
-38.5,104.5,13.1763571428571,34.4805
-38.5,105.5,13.1999285714286,34.4941428571429
-38.5,106.5,13.2367857142857,34.5098571428571
-38.5,107.5,13.3030714285714,34.5283571428572
-38.5,108.5,13.3882857142857,34.5521428571429
-38.5,109.5,13.4898571428571,34.5792142857143
-38.5,110.5,13.6235714285714,34.6059285714286
-38.5,111.5,13.7884285714286,34.6392142857143
-38.5,112.5,13.948,34.6702857142857
-38.5,113.5,14.0939285714286,34.6923571428571
-38.5,114.5,14.1847142857143,34.7050714285714
-38.5,115.5,14.2382857142857,34.7085
-38.5,116.5,14.2435,34.7062857142857
-38.5,117.5,14.2166428571429,34.6990714285714
-38.5,118.5,14.1742857142857,34.6883571428571
-38.5,119.5,14.1327857142857,34.675
-38.5,120.5,14.0930714285714,34.6588571428571
-38.5,121.5,14.0636428571429,34.6436428571429
-38.5,122.5,14.0365714285714,34.6315
-38.5,123.5,13.9942142857143,34.6156428571429
-38.5,124.5,13.9575,34.6012142857143
-38.5,125.5,13.9457142857143,34.5922142857143
-38.5,126.5,13.9577142857143,34.5845
-38.5,127.5,13.9777142857143,34.5792857142857
-38.5,128.5,14.0200714285714,34.5809285714286
-38.5,129.5,14.0608571428571,34.585
-38.5,130.5,14.1036428571429,34.5882857142857
-38.5,131.5,14.1424285714286,34.5914285714286
-38.5,132.5,14.1716428571429,34.5955
-38.5,133.5,14.2246428571429,34.6006428571429
-38.5,134.5,14.2904285714286,34.6067142857143
-38.5,153.5,16.2922142857143,34.7811428571429
-38.5,154.5,16.0775714285714,34.7557857142857
-38.5,155.5,15.8284285714286,34.7215
-38.5,156.5,15.6572142857143,34.6895
-38.5,157.5,15.5729285714286,34.6687142857143
-38.5,158.5,15.5212857142857,34.6377857142857
-38.5,159.5,15.4342142857143,34.5977142857143
-38.5,160.5,15.3505,34.5657142857143
-38.5,161.5,15.2766428571429,34.5330714285714
-38.5,162.5,15.2217857142857,34.4888571428571
-38.5,163.5,15.1789285714286,34.4487857142857
-38.5,164.5,15.1540714285714,34.4211428571429
-38.5,165.5,15.1595714285714,34.3868571428571
-38.5,166.5,15.1815,34.361
-38.5,167.5,15.2147857142857,34.3513571428571
-38.5,168.5,15.3075714285714,34.3399285714286
-38.5,169.5,15.3926428571429,34.3187857142857
-38.5,181.5,17.2904285714286,34.9859285714286
-38.5,182.5,17.1850714285714,34.9848571428571
-38.5,183.5,17.0163571428571,34.9752857142857
-38.5,184.5,16.856,34.9616428571429
-38.5,185.5,16.7177142857143,34.9441428571429
-38.5,186.5,16.6011428571429,34.9249285714286
-38.5,187.5,16.4914285714286,34.908
-38.5,188.5,16.4047142857143,34.8913571428571
-38.5,189.5,16.3211428571429,34.8708571428571
-38.5,190.5,16.243,34.8526428571429
-38.5,191.5,16.1731428571429,34.8389285714286
-38.5,192.5,16.109,34.8235714285714
-38.5,193.5,16.0573571428571,34.8085
-38.5,194.5,16.0059285714286,34.7960714285714
-38.5,195.5,15.9549285714286,34.7825
-38.5,196.5,15.9023571428571,34.7675
-38.5,197.5,15.8458571428571,34.7537857142857
-38.5,198.5,15.7876428571429,34.7407142857143
-38.5,199.5,15.7310714285714,34.7255714285714
-38.5,200.5,15.6836428571429,34.7101428571429
-38.5,201.5,15.6411428571429,34.6959285714286
-38.5,202.5,15.5995714285714,34.6818571428571
-38.5,203.5,15.5593571428571,34.6669285714286
-38.5,204.5,15.5172142857143,34.6544285714286
-38.5,205.5,15.4802142857143,34.6425714285714
-38.5,206.5,15.4449285714286,34.6292142857143
-38.5,207.5,15.4088571428571,34.6174285714286
-38.5,208.5,15.3767857142857,34.6077857142857
-38.5,209.5,15.3426428571429,34.5955
-38.5,210.5,15.3110714285714,34.5831428571429
-38.5,211.5,15.285,34.5732142857143
-38.5,212.5,15.2571428571429,34.5633571428571
-38.5,213.5,15.2270714285714,34.5524285714286
-38.5,214.5,15.1956428571429,34.5422142857143
-38.5,215.5,15.1668571428571,34.5325714285714
-38.5,216.5,15.1390714285714,34.5215714285714
-38.5,217.5,15.1142857142857,34.5112142857143
-38.5,218.5,15.0914285714286,34.5016428571429
-38.5,219.5,15.065,34.4900714285714
-38.5,220.5,15.0409285714286,34.4777142857143
-38.5,221.5,15.0205,34.4667857142857
-38.5,222.5,14.9998571428571,34.4559285714286
-38.5,223.5,14.9790714285714,34.4436428571429
-38.5,224.5,14.956,34.4317142857143
-38.5,225.5,14.9350714285714,34.4204285714286
-38.5,226.5,14.9160714285714,34.4072142857143
-38.5,227.5,14.8957857142857,34.394
-38.5,228.5,14.8835714285714,34.3824285714286
-38.5,229.5,14.8696428571429,34.3705714285714
-38.5,230.5,14.8599285714286,34.3568571428571
-38.5,231.5,14.8485714285714,34.3434285714286
-38.5,232.5,14.8341428571429,34.3310714285714
-38.5,233.5,14.8175714285714,34.3176428571429
-38.5,234.5,14.8001428571429,34.3042857142857
-38.5,235.5,14.7790714285714,34.2915
-38.5,236.5,14.757,34.2776428571429
-38.5,237.5,14.7330714285714,34.2643571428571
-38.5,238.5,14.7182857142857,34.2531428571429
-38.5,239.5,14.7057857142857,34.2410714285714
-38.5,240.5,14.6997857142857,34.2277857142857
-38.5,241.5,14.6970714285714,34.2155714285714
-38.5,242.5,14.6948571428571,34.2042857142857
-38.5,243.5,14.691,34.1917857142857
-38.5,244.5,14.6847142857143,34.179
-38.5,245.5,14.6759285714286,34.1670714285714
-38.5,246.5,14.6695714285714,34.1549285714286
-38.5,247.5,14.6642857142857,34.1437142857143
-38.5,248.5,14.6586428571429,34.1343571428571
-38.5,249.5,14.6428571428571,34.1244285714286
-38.5,250.5,14.6282857142857,34.1151428571429
-38.5,251.5,14.6148571428571,34.1073571428571
-38.5,252.5,14.5971428571429,34.0988571428571
-38.5,253.5,14.5749285714286,34.089
-38.5,254.5,14.5538571428571,34.0787857142857
-38.5,255.5,14.5356428571429,34.0697142857143
-38.5,256.5,14.5222142857143,34.061
-38.5,257.5,14.5049285714286,34.0527857142857
-38.5,258.5,14.4923571428571,34.0455
-38.5,259.5,14.4769285714286,34.0373571428572
-38.5,260.5,14.4633571428571,34.0299285714286
-38.5,261.5,14.4477857142857,34.024
-38.5,262.5,14.4290714285714,34.0175714285714
-38.5,263.5,14.4082857142857,34.011
-38.5,264.5,14.3833571428571,34.0050714285714
-38.5,265.5,14.3564285714286,33.9986428571429
-38.5,266.5,14.3310714285714,33.9930714285714
-38.5,267.5,14.3005714285714,33.9888571428571
-38.5,268.5,14.2657142857143,33.9847142857143
-38.5,269.5,14.2271428571429,33.9807857142857
-37.5,80.5,14.9040714285714,34.6301428571429
-37.5,81.5,14.8549285714286,34.6213571428571
-37.5,82.5,14.8120714285714,34.6135
-37.5,83.5,14.7562142857143,34.6052857142857
-37.5,84.5,14.6945714285714,34.5961428571429
-37.5,85.5,14.6361428571429,34.5867857142857
-37.5,86.5,14.5816428571429,34.5780714285714
-37.5,87.5,14.5222857142857,34.5691428571429
-37.5,88.5,14.4633571428571,34.5605714285714
-37.5,89.5,14.3980714285714,34.5529285714286
-37.5,90.5,14.3313571428571,34.5447142857143
-37.5,91.5,14.2657857142857,34.5357142857143
-37.5,92.5,14.1997857142857,34.5289285714286
-37.5,93.5,14.1151428571429,34.5225714285714
-37.5,94.5,14.0258571428571,34.5159285714286
-37.5,95.5,13.9534285714286,34.5120714285714
-37.5,96.5,13.9043571428571,34.5103571428571
-37.5,97.5,13.8638571428571,34.5097142857143
-37.5,98.5,13.8314285714286,34.5115
-37.5,99.5,13.7957142857143,34.5158571428571
-37.5,100.5,13.7723571428571,34.5234285714286
-37.5,101.5,13.7656428571429,34.5343571428572
-37.5,102.5,13.7650714285714,34.5477142857143
-37.5,103.5,13.7849285714286,34.5636428571429
-37.5,104.5,13.8130714285714,34.5841428571429
-37.5,105.5,13.8637142857143,34.6094285714286
-37.5,106.5,13.9308571428571,34.6369285714286
-37.5,107.5,14.0356428571429,34.6657142857143
-37.5,108.5,14.165,34.7056428571429
-37.5,109.5,14.308,34.7465714285714
-37.5,110.5,14.5012142857143,34.7838571428571
-37.5,111.5,14.7437142857143,34.8296428571429
-37.5,112.5,14.9676428571429,34.8665
-37.5,113.5,15.1335714285714,34.8882857142857
-37.5,114.5,15.2048571428571,34.8922142857143
-37.5,115.5,15.2465,34.8845714285714
-37.5,116.5,15.2479285714286,34.8775714285714
-37.5,117.5,15.1949285714286,34.8653571428571
-37.5,118.5,15.1217142857143,34.8506428571429
-37.5,119.5,15.0517857142857,34.8322857142857
-37.5,120.5,14.9791428571429,34.8083571428572
-37.5,121.5,14.923,34.7845
-37.5,122.5,14.8852857142857,34.7668571428571
-37.5,123.5,14.8124285714286,34.7465714285714
-37.5,124.5,14.7382142857143,34.7280714285714
-37.5,125.5,14.6987857142857,34.7152857142857
-37.5,126.5,14.6923571428571,34.7039285714286
-37.5,127.5,14.6888571428571,34.6947857142857
-37.5,128.5,14.7170714285714,34.6952142857143
-37.5,129.5,14.7485,34.6997142857143
-37.5,130.5,14.7849285714286,34.7037857142857
-37.5,131.5,14.8181428571429,34.7073571428571
-37.5,153.5,17.3967142857143,34.874
-37.5,154.5,17.1560714285714,34.8615714285714
-37.5,155.5,16.8473571428571,34.8304285714286
-37.5,156.5,16.5939285714286,34.7953571428571
-37.5,157.5,16.4387142857143,34.7700714285714
-37.5,158.5,16.3546428571429,34.7414285714286
-37.5,159.5,16.2473571428571,34.7069285714286
-37.5,160.5,16.1497142857143,34.6781428571429
-37.5,161.5,16.0632142857143,34.653
-37.5,162.5,15.9880714285714,34.6177142857143
-37.5,163.5,15.9127142857143,34.5834285714286
-37.5,164.5,15.8617142857143,34.5610714285714
-37.5,165.5,15.8495714285714,34.5317142857143
-37.5,166.5,15.8579285714286,34.5027857142857
-37.5,167.5,15.8662857142857,34.4850714285714
-37.5,168.5,15.9132142857143,34.4643571428571
-37.5,169.5,15.9715,34.4332857142857
-37.5,181.5,17.6297857142857,34.9996428571429
-37.5,182.5,17.5604285714286,35.0053571428571
-37.5,183.5,17.3861428571429,34.9998571428571
-37.5,184.5,17.2367857142857,34.9904285714286
-37.5,185.5,17.1090714285714,34.9770714285714
-37.5,186.5,17.0016428571429,34.961
-37.5,187.5,16.9121428571429,34.947
-37.5,188.5,16.8363571428571,34.9347142857143
-37.5,189.5,16.7643571428571,34.9187857142857
-37.5,190.5,16.6985,34.9037857142857
-37.5,191.5,16.6405714285714,34.892
-37.5,192.5,16.5813571428571,34.8791428571429
-37.5,193.5,16.5317142857143,34.8655714285714
-37.5,194.5,16.4810714285714,34.8536428571429
-37.5,195.5,16.4328571428571,34.8412857142857
-37.5,196.5,16.3827857142857,34.8266428571429
-37.5,197.5,16.3307142857143,34.8129285714286
-37.5,198.5,16.2773571428571,34.8007857142857
-37.5,199.5,16.225,34.7865714285714
-37.5,200.5,16.1836428571429,34.7719285714286
-37.5,201.5,16.1495714285714,34.7586428571429
-37.5,202.5,16.1125,34.7460714285714
-37.5,203.5,16.0746428571429,34.7322857142857
-37.5,204.5,16.0326428571429,34.7201428571429
-37.5,205.5,15.998,34.7097142857143
-37.5,206.5,15.9650714285714,34.6976428571429
-37.5,207.5,15.9307857142857,34.687
-37.5,208.5,15.9001428571429,34.6782857142857
-37.5,209.5,15.8683571428571,34.6677142857143
-37.5,210.5,15.8407142857143,34.6565
-37.5,211.5,15.8203571428571,34.6472857142857
-37.5,212.5,15.7957142857143,34.6384285714286
-37.5,213.5,15.768,34.6285714285714
-37.5,214.5,15.7374285714286,34.6182142857143
-37.5,215.5,15.7132857142857,34.6083571428571
-37.5,216.5,15.6924285714286,34.5969285714286
-37.5,217.5,15.6711428571429,34.5851428571429
-37.5,218.5,15.6512142857143,34.5746428571429
-37.5,219.5,15.6267142857143,34.5627142857143
-37.5,220.5,15.6052142857143,34.5491428571429
-37.5,221.5,15.5905,34.5365
-37.5,222.5,15.5738571428571,34.5252857142857
-37.5,223.5,15.5567857142857,34.5119285714286
-37.5,224.5,15.5359285714286,34.4987857142857
-37.5,225.5,15.5196428571429,34.4868571428571
-37.5,226.5,15.5081428571429,34.4730714285714
-37.5,227.5,15.4932857142857,34.4595
-37.5,228.5,15.4854285714286,34.4473571428571
-37.5,229.5,15.4746428571429,34.4347142857143
-37.5,230.5,15.4703571428571,34.4203571428571
-37.5,231.5,15.4663571428571,34.406
-37.5,232.5,15.4571428571429,34.3933571428571
-37.5,233.5,15.4436428571429,34.3791428571429
-37.5,234.5,15.4272142857143,34.365
-37.5,235.5,15.4102142857143,34.352
-37.5,236.5,15.397,34.3376428571429
-37.5,237.5,15.3788571428571,34.324
-37.5,238.5,15.3688571428571,34.3122857142857
-37.5,239.5,15.3592857142857,34.3000714285714
-37.5,240.5,15.3611428571429,34.2867142857143
-37.5,241.5,15.3665714285714,34.2742142857143
-37.5,242.5,15.3709285714286,34.2627857142857
-37.5,243.5,15.3725,34.2506428571429
-37.5,244.5,15.3713571428571,34.2376428571429
-37.5,245.5,15.3680714285714,34.2259285714286
-37.5,246.5,15.3703571428571,34.2141428571429
-37.5,247.5,15.3696428571429,34.2031428571429
-37.5,248.5,15.3668571428571,34.1942142857143
-37.5,249.5,15.3487142857143,34.1831428571429
-37.5,250.5,15.3348571428571,34.1723571428572
-37.5,251.5,15.3223571428571,34.1634285714286
-37.5,252.5,15.3042142857143,34.154
-37.5,253.5,15.2797857142857,34.1429285714286
-37.5,254.5,15.2567142857143,34.132
-37.5,255.5,15.2388571428571,34.1225
-37.5,256.5,15.2302857142857,34.1136428571429
-37.5,257.5,15.2137142857143,34.1051428571429
-37.5,258.5,15.2017857142857,34.0977142857143
-37.5,259.5,15.1855714285714,34.0897142857143
-37.5,260.5,15.1736428571429,34.0821428571429
-37.5,261.5,15.1590714285714,34.0754285714286
-37.5,262.5,15.1381428571429,34.0689285714286
-37.5,263.5,15.1146428571429,34.0622142857143
-37.5,264.5,15.0858571428571,34.0558571428571
-37.5,265.5,15.0561428571429,34.0494285714286
-37.5,266.5,15.0295,34.0434285714286
-37.5,267.5,14.9924285714286,34.0385
-37.5,268.5,14.9476428571429,34.0337857142857
-37.5,269.5,14.896,34.0285
-36.5,80.5,15.5587142857143,34.6847142857143
-36.5,81.5,15.5070714285714,34.6758571428571
-36.5,82.5,15.4648571428571,34.6683571428571
-36.5,83.5,15.4075,34.6604285714286
-36.5,84.5,15.3437142857143,34.651
-36.5,85.5,15.2820714285714,34.6413571428572
-36.5,86.5,15.2233571428571,34.6327857142857
-36.5,87.5,15.1613571428571,34.6237142857143
-36.5,88.5,15.0991428571429,34.6147857142857
-36.5,89.5,15.0307142857143,34.6065
-36.5,90.5,14.9572857142857,34.5978571428571
-36.5,91.5,14.8832857142857,34.5885
-36.5,92.5,14.813,34.5818571428572
-36.5,93.5,14.7292142857143,34.5759285714286
-36.5,94.5,14.6451428571429,34.5705714285714
-36.5,95.5,14.5775714285714,34.5689285714286
-36.5,96.5,14.5327857142857,34.5699285714286
-36.5,97.5,14.4979285714286,34.5734285714286
-36.5,98.5,14.4732142857143,34.5791428571429
-36.5,99.5,14.4505,34.5895
-36.5,100.5,14.4411428571429,34.6045714285714
-36.5,101.5,14.4461428571429,34.6237857142857
-36.5,102.5,14.4607857142857,34.6465
-36.5,103.5,14.4995,34.673
-36.5,104.5,14.558,34.7056428571429
-36.5,105.5,14.6405,34.7423571428572
-36.5,106.5,14.7416428571429,34.78
-36.5,107.5,14.8848571428571,34.8182857142857
-36.5,108.5,15.0600714285714,34.8666428571429
-36.5,109.5,15.2539285714286,34.9140714285714
-36.5,110.5,15.5180714285714,34.9574285714286
-36.5,111.5,15.8401428571429,35.0088571428571
-36.5,112.5,16.1621428571429,35.0473571428571
-36.5,123.5,15.6652857142857,34.9035
-36.5,124.5,15.565,34.8852142857143
-36.5,125.5,15.4965714285714,34.8697142857143
-36.5,126.5,15.4521428571429,34.8542857142857
-36.5,127.5,15.407,34.8405714285714
-36.5,128.5,15.4205,34.8372142857143
-36.5,129.5,15.4512142857143,34.8390714285714
,,,
-36.5,154.5,18.4555,34.9674285714286
-36.5,155.5,18.135,34.9543571428571
-36.5,156.5,17.7967857142857,34.9280714285714
-36.5,157.5,17.5787857142857,34.9007142857143
-36.5,158.5,17.4184285714286,34.8712142857143
-36.5,159.5,17.2549285714286,34.8381428571429
-36.5,160.5,17.1102142857143,34.8087857142857
-36.5,161.5,17.0069285714286,34.7857142857143
-36.5,162.5,16.9136428571429,34.7521428571429
-36.5,163.5,16.8067857142857,34.7172142857143
-36.5,164.5,16.7225714285714,34.69
-36.5,165.5,16.6766428571429,34.6557857142857
-36.5,166.5,16.6521428571429,34.6192142857143
-36.5,167.5,16.6204285714286,34.5907142857143
-36.5,168.5,16.6377857142857,34.5651428571429
-36.5,169.5,16.6717857142857,34.5298571428572
,,,
-36.5,181.5,18.0191428571429,35.0397142857143
-36.5,182.5,17.9567857142857,35.04
-36.5,183.5,17.7904285714286,35.0305
-36.5,184.5,17.6652142857143,35.0214285714286
-36.5,185.5,17.5573571428571,35.0113571428571
-36.5,186.5,17.4601428571429,34.9987142857143
-36.5,187.5,17.3862857142857,34.9872857142857
-36.5,188.5,17.3213571428571,34.9782142857143
-36.5,189.5,17.2636428571429,34.9657857142857
-36.5,190.5,17.2093571428571,34.9532142857143
-36.5,191.5,17.1589285714286,34.9430714285714
-36.5,192.5,17.109,34.9327142857143
-36.5,193.5,17.0662857142857,34.9208571428571
-36.5,194.5,17.021,34.9095
-36.5,195.5,16.9741428571429,34.8987857142857
-36.5,196.5,16.9257857142857,34.8865714285714
-36.5,197.5,16.8771428571429,34.8745714285714
-36.5,198.5,16.8314285714286,34.8644285714286
-36.5,199.5,16.7867142857143,34.8524285714286
-36.5,200.5,16.7494285714286,34.8398571428571
-36.5,201.5,16.7142857142857,34.8281428571429
-36.5,202.5,16.6782857142857,34.8178571428571
-36.5,203.5,16.6416428571429,34.8054285714286
-36.5,204.5,16.6037142857143,34.7943571428571
-36.5,205.5,16.5693571428571,34.7853571428571
-36.5,206.5,16.536,34.7741428571429
-36.5,207.5,16.5025714285714,34.7637142857143
-36.5,208.5,16.4747142857143,34.7546428571429
-36.5,209.5,16.4475714285714,34.7442142857143
-36.5,210.5,16.4242857142857,34.7330714285714
-36.5,211.5,16.4046428571429,34.7232857142857
-36.5,212.5,16.3849285714286,34.7142142857143
-36.5,213.5,16.3645714285714,34.7034285714286
-36.5,214.5,16.3447142857143,34.6925714285714
-36.5,215.5,16.3271428571429,34.6825714285714
-36.5,216.5,16.3090714285714,34.6709285714286
-36.5,217.5,16.2917857142857,34.6591428571429
-36.5,218.5,16.2766428571429,34.6478571428571
-36.5,219.5,16.2587857142857,34.6363571428571
-36.5,220.5,16.2411428571429,34.6227857142857
